apple_slice,manual_label,bitterpit,holes,rot,calix,stem,bruises,core,browning,normal,background,unannotated
31313_204,False,48,0,0,0,0,105,0,0,332194,612437,0
31313_205,False,81,0,0,0,0,15,0,0,333534,611154,0
31313_206,False,0,0,0,0,0,32,0,0,335566,609186,0
31313_207,False,0,0,0,0,0,0,0,0,337479,607305,0
31313_208,False,0,0,0,0,0,0,0,0,339171,605613,0
31313_209,False,0,0,0,0,0,0,0,0,340393,604391,0
31313_210,False,0,0,0,0,0,0,0,0,341935,602849,0
31313_211,False,0,0,0,0,0,0,0,0,343029,601755,0
31313_212,False,0,0,0,0,0,0,0,0,345039,599745,0
31313_213,False,0,0,0,0,0,0,1,0,346715,598068,0
31313_214,False,0,0,0,0,0,0,0,0,347789,596995,0
31313_215,False,0,0,0,0,0,0,0,0,349620,595164,0
31313_216,False,0,0,0,0,0,0,0,0,351481,593303,0
31313_217,False,0,0,0,0,0,0,0,0,352460,592324,0
31313_218,False,0,0,0,0,0,0,0,0,354163,590621,0
31313_219,False,0,0,0,0,0,0,0,0,355288,589496,0
31313_220,False,0,0,0,0,0,0,0,0,357215,587569,0
31313_221,False,0,0,0,0,0,0,0,0,358561,586223,0
31313_222,False,0,0,0,0,0,0,0,0,359983,584801,0
31313_223,False,0,0,0,0,0,0,0,0,362183,582601,0
31313_224,False,0,0,0,0,0,0,0,0,363307,581477,0
31313_225,False,0,0,0,0,0,0,0,0,364729,580055,0
31313_226,False,0,0,0,0,0,0,0,0,365747,579037,0
31313_227,False,0,0,0,0,0,0,0,0,367008,577776,0
31313_228,False,0,0,0,0,0,0,0,0,369133,575651,0
31313_229,False,0,0,0,0,0,0,0,0,370914,573870,0
31313_230,False,0,0,0,0,0,0,0,0,371453,573331,0
31313_231,False,0,0,0,0,0,0,0,0,372558,572226,0
31313_232,False,0,0,0,0,0,0,0,0,374095,570689,0
31313_233,False,0,0,0,0,0,0,0,0,375686,569098,0
31313_234,False,0,0,0,0,0,0,0,0,376875,567909,0
31313_235,False,0,0,0,0,0,0,0,0,378585,566199,0
31313_236,False,0,0,0,0,0,0,0,0,379894,564890,0
31313_237,False,0,0,0,0,0,0,0,0,380730,564054,0
31313_238,False,0,0,0,0,0,0,0,0,382923,561861,0
31313_239,False,0,0,0,0,0,0,0,0,383975,560809,0
31313_240,False,0,0,0,0,0,0,0,0,385145,559639,0
31313_241,False,0,0,0,0,0,0,0,0,386313,558471,0
31313_242,False,0,0,0,0,0,0,0,0,387664,557120,0
31313_243,False,0,0,0,0,0,0,0,0,389469,555315,0
31313_244,False,0,0,0,0,0,0,0,0,390836,553948,0
31313_245,False,0,0,0,0,0,0,0,0,392163,552621,0
31313_246,False,0,0,0,0,0,0,0,0,393118,551666,0
31313_247,False,0,0,0,0,0,0,0,0,394240,550544,0
31313_248,False,0,0,0,0,0,0,0,0,395702,549082,0
31313_249,False,0,0,0,0,0,0,0,0,396887,547897,0
31313_250,False,0,0,0,0,0,0,0,0,397865,546919,0
31313_251,False,0,0,0,0,0,0,0,0,399055,545729,0
31313_252,False,0,0,0,0,0,0,0,0,400226,544558,0
31313_253,False,0,0,0,0,0,0,0,0,402202,542582,0
31313_254,False,0,0,0,0,0,0,0,0,402858,541926,0
31313_255,False,0,0,0,0,0,0,3,0,404335,540446,0
31313_256,False,0,0,0,0,0,0,0,0,405405,539379,0
31313_257,False,0,0,0,0,0,0,0,0,405893,538891,0
31313_258,False,0,0,0,0,0,0,0,0,407259,537525,0
31313_259,False,0,0,0,0,0,0,0,0,408448,536336,0
31313_260,False,0,0,0,0,0,0,0,0,409923,534861,0
31313_261,False,0,0,0,0,0,0,0,0,411300,533484,0
31313_262,False,0,0,0,0,0,0,0,0,411971,532813,0
31313_263,False,0,0,0,0,0,0,0,0,413754,531030,0
31313_264,False,0,0,0,0,0,0,0,0,414686,530098,0
31313_265,False,0,0,0,0,0,0,0,0,416046,528738,0
31313_266,False,0,0,0,0,0,0,0,0,417375,527409,0
31313_267,False,0,0,0,0,0,0,0,0,418149,526635,0
31313_268,False,8,0,0,0,0,0,1,0,419049,525726,0
31313_269,False,64,0,0,0,0,1,91,0,420479,524149,0
31313_270,False,45,0,0,0,0,6,13,0,421876,522844,0
31313_271,False,21,0,0,0,0,7,185,0,422486,522085,0
31313_272,False,292,0,26,4,0,0,0,0,423458,521004,0
31313_273,False,116,1,52,22,0,0,93,0,424618,519882,0
31313_274,False,310,0,0,0,0,0,0,0,425798,518676,0
31313_275,False,298,0,0,0,0,0,0,0,427172,517314,0
31313_276,False,272,0,0,0,0,0,0,0,428391,516121,0
31313_277,False,277,0,0,0,0,0,0,0,429355,515152,0
31313_278,False,234,0,0,0,0,0,0,0,430064,514486,0
31313_279,False,261,0,0,0,0,0,0,0,431555,512968,0
31313_280,False,257,0,0,0,0,0,0,0,432448,512079,0
31313_281,False,221,0,0,0,0,24,24,0,433271,511244,0
31313_282,False,244,0,0,0,0,0,0,0,434281,510259,0
31313_283,False,120,0,0,0,0,0,0,0,435083,509581,0
31313_284,False,80,0,0,0,0,0,0,0,436358,508346,0
31313_285,False,37,0,0,0,0,0,0,0,437287,507460,0
31313_286,False,0,0,0,0,0,0,0,0,438108,506676,0
31313_287,False,0,0,0,0,0,0,0,0,438867,505917,0
31313_288,False,0,0,0,0,0,0,0,0,440455,504329,0
31313_289,False,0,0,0,0,0,0,0,0,441316,503468,0
31313_290,False,0,0,0,0,0,0,0,0,442373,502411,0
31313_291,False,0,0,0,0,0,0,0,0,443798,500986,0
31313_292,False,0,0,0,0,0,0,0,0,443804,500980,0
31313_293,False,0,0,0,0,0,0,0,0,444384,500400,0
31313_294,False,0,0,0,0,0,0,0,0,445498,499286,0
31313_295,False,5,0,0,0,0,10,0,0,446859,497910,0
31313_296,False,0,0,0,0,0,42,0,1,447723,497018,0
31313_297,False,0,0,0,0,0,0,0,0,448319,496465,0
31313_298,False,0,0,0,0,0,18,0,0,449208,495558,0
31313_299,False,0,0,0,0,0,0,0,0,450202,494582,0
31313_300,False,0,0,0,0,0,0,0,0,451003,493781,0
31313_301,False,0,0,0,0,0,0,0,0,452324,492460,0
31313_302,False,0,0,0,0,0,0,0,0,452670,492114,0
31313_303,False,0,0,0,0,0,0,0,0,454060,490724,0
31313_304,False,0,0,0,0,0,0,0,0,454656,490128,0
31313_305,False,0,0,0,0,0,0,0,0,456033,488751,0
31313_306,False,0,0,0,0,0,0,0,0,456704,488080,0
31313_307,False,0,0,0,0,0,0,0,0,457240,487544,0
31313_308,False,0,0,0,0,0,0,0,0,458114,486670,0
31313_309,False,0,0,0,0,0,0,0,0,458943,485841,0
31313_310,False,0,0,0,0,0,0,0,0,459693,485091,0
31313_311,False,0,0,0,0,0,0,0,0,460817,483967,0
31313_312,False,0,0,0,0,0,0,0,0,461398,483386,0
31313_313,False,0,0,0,0,0,0,0,0,462247,482537,0
31313_314,False,0,0,0,0,0,0,0,0,462826,481958,0
31313_315,False,0,0,0,0,0,0,0,0,463748,481036,0
31313_316,False,0,0,0,0,0,0,0,0,464500,480284,0
31313_317,False,0,0,0,0,0,0,0,0,465278,479506,0
31313_318,False,0,0,0,0,0,0,0,0,466151,478633,0
31313_319,False,0,0,0,0,0,0,0,0,466714,478070,0
31313_320,False,0,0,0,0,0,0,17,0,467557,477210,0
31313_321,False,0,0,0,0,0,0,0,0,468741,476043,0
31313_322,False,0,0,0,0,0,0,162,0,469287,475335,0
31313_323,False,0,0,0,0,0,0,347,0,470444,473993,0
31313_324,False,0,0,0,0,0,0,455,0,470638,473691,0
31313_325,False,0,0,0,0,0,0,699,0,470581,473504,0
31313_326,False,0,0,0,0,0,0,929,0,470998,472857,0
31313_327,False,0,0,0,0,0,0,1149,0,471742,471893,0
31313_328,False,0,0,0,0,0,0,1402,0,472070,471312,0
31313_329,False,0,0,0,0,0,0,1692,0,473016,470076,0
31313_330,False,0,0,0,0,0,0,1941,0,473389,469454,0
31313_331,False,0,0,0,0,0,0,2193,0,473183,469408,0
31313_332,False,0,0,0,0,0,0,2520,0,473748,468516,0
31313_333,False,0,0,0,0,0,0,2816,0,474309,467659,0
31313_334,False,0,0,0,0,0,0,3070,0,474956,466758,0
31313_335,False,0,0,0,0,0,0,3506,0,474752,466526,0
31313_336,False,0,0,0,0,0,0,4059,0,474591,466134,0
31313_337,False,0,0,0,0,0,0,4488,0,475248,465048,0
31313_338,False,0,0,0,0,0,0,5082,0,475205,464497,0
31313_339,False,0,0,0,0,0,0,5533,0,475288,463963,0
31313_340,False,0,0,0,0,0,0,6076,0,474998,463710,0
31313_341,False,0,0,0,0,0,0,6622,0,475435,462727,0
31313_342,False,0,0,0,0,0,0,7435,0,475147,462202,0
31313_343,False,0,0,0,0,0,0,8109,0,475156,461519,0
31313_344,False,0,0,0,0,0,0,8710,0,475212,460862,0
31313_345,False,0,0,34,0,0,0,9268,0,474951,460531,0
31313_346,False,0,0,50,0,0,0,9905,0,474766,460063,0
31313_347,False,0,0,280,0,0,0,10356,0,474540,459608,0
31313_348,False,0,0,85,0,0,0,11112,0,475157,458430,0
31313_349,False,0,0,87,0,0,0,11541,0,475237,457919,0
31313_350,False,0,0,26,0,0,0,11906,0,475179,457673,0
31313_351,False,0,0,10,0,0,99,12451,0,475246,456978,0
31313_352,False,0,0,55,0,0,121,12950,0,475646,456012,0
31313_353,False,0,0,94,0,0,148,13375,0,475768,455399,0
31313_354,False,0,0,163,0,0,186,13805,0,475431,455199,0
31313_355,False,0,0,208,0,0,231,14304,0,475413,454628,0
31313_356,False,0,0,27,0,0,242,14925,0,475541,454049,0
31313_357,False,0,0,95,0,0,271,15172,0,475660,453586,0
31313_358,False,0,0,67,0,0,342,15542,0,475331,453502,0
31313_359,False,0,0,312,0,0,397,15996,0,475640,452439,0
31313_360,False,0,0,392,0,0,366,16314,0,475645,452067,0
31313_361,False,0,0,354,0,0,341,16717,0,475951,451421,0
31313_362,False,0,0,256,0,0,372,16997,0,476175,450984,0
31313_363,False,0,0,276,0,0,352,17347,0,475797,451012,0
31313_364,False,0,0,293,0,0,459,17728,0,476137,450167,0
31313_365,False,0,0,318,0,0,484,17914,0,476019,450049,0
31313_366,False,0,0,183,0,0,566,18270,0,476456,449309,0
31313_367,False,0,0,117,0,0,574,18696,0,476617,448780,0
31313_368,False,0,0,201,0,0,586,19030,0,476515,448452,0
31313_369,False,0,0,463,0,0,585,19347,0,476611,447778,0
31313_370,False,0,0,282,0,0,641,19599,0,476777,447485,0
31313_371,False,0,0,145,0,0,618,19923,0,477027,447071,0
31313_372,False,0,0,271,0,0,581,20274,0,476672,446986,0
31313_373,False,0,0,472,0,0,578,20403,0,477109,446222,0
31313_374,False,0,0,208,0,0,642,20795,0,476708,446431,0
31313_375,False,0,0,214,0,0,629,21092,0,477353,445496,0
31313_376,False,0,0,116,0,0,624,21150,0,477463,445431,0
31313_377,False,0,0,144,0,0,586,21509,0,478192,444353,0
31313_378,False,15,0,213,0,0,578,21725,0,478155,444098,0
31313_379,False,0,0,269,0,0,542,21971,0,478374,443628,0
31313_380,False,0,0,117,0,0,555,22045,0,478163,443904,0
31313_381,False,0,0,265,0,0,543,22249,0,477999,443728,0
31313_382,False,0,0,186,0,0,524,22363,0,478956,442755,0
31313_383,False,0,0,129,0,0,490,22428,0,478926,442811,0
31313_384,False,0,0,193,0,0,512,22535,0,478660,442884,0
31313_385,False,0,0,115,0,0,531,22687,0,479479,441972,0
31313_386,False,0,0,118,0,0,510,22757,0,479044,442355,0
31313_387,False,0,0,77,0,0,477,22850,0,480327,441053,0
31313_388,False,0,0,317,0,0,576,22797,0,479634,441460,0
31313_389,False,0,0,488,0,0,596,22928,0,479758,441014,0
31313_390,False,0,0,486,0,0,528,22842,0,480456,440472,0
31313_391,False,0,0,482,0,0,549,22957,0,480481,440315,0
31313_392,False,1,0,485,0,0,509,23037,0,480851,439901,0
31313_393,False,0,0,165,0,0,469,23025,0,481563,439562,0
31313_394,False,0,0,167,0,0,481,22998,0,481742,439396,0
31313_395,False,0,0,329,0,0,489,22921,0,482107,438938,0
31313_396,False,0,0,294,0,0,424,22986,0,481782,439298,0
31313_397,False,0,0,332,0,0,414,23041,0,482445,438552,0
31313_398,False,0,0,506,0,0,436,22976,0,482623,438243,0
31313_399,False,0,0,252,0,0,424,22908,0,483367,437833,0
31313_400,False,0,0,386,0,0,423,22754,0,483148,438073,0
31313_401,False,0,0,164,0,0,446,22861,0,483119,438194,0
31313_402,False,0,0,126,0,0,474,22987,0,483398,437799,0
31313_403,False,0,0,105,0,0,421,22857,0,484260,437141,0
31313_404,False,0,0,59,0,0,398,22671,0,484790,436866,0
31313_405,False,0,0,67,0,0,415,22651,0,485447,436204,0
31313_406,False,0,0,13,0,0,366,22583,0,485306,436516,0
31313_407,False,8,0,117,0,0,368,22525,0,484954,436812,0
31313_408,False,0,0,169,0,0,361,22522,0,484885,436847,0
31313_409,False,0,0,57,0,0,337,22407,0,485472,436511,0
31313_410,False,0,0,44,0,0,238,22259,0,485904,436339,0
31313_411,False,0,0,53,0,0,222,21973,0,486508,436028,0
31313_412,False,0,0,138,0,0,214,21818,0,486406,436208,0
31313_413,False,0,0,94,0,0,183,21595,0,487275,435637,0
31313_414,False,0,0,182,0,0,132,21443,0,487191,435836,0
31313_415,False,0,0,68,0,0,7,21234,0,487699,435776,0
31313_416,False,0,0,0,0,0,0,21153,0,488191,435440,0
31313_417,False,0,0,17,0,0,0,20848,0,489237,434682,0
31313_418,False,0,0,0,0,0,0,20611,0,489426,434747,0
31313_419,False,0,0,0,0,0,0,20366,0,489629,434789,0
31313_420,False,0,0,32,0,0,0,20141,0,489676,434935,0
31313_421,False,0,0,0,0,0,0,19894,0,489496,435394,0
31313_422,False,0,0,0,0,0,0,19717,0,490246,434821,0
31313_423,False,0,0,0,0,0,0,19323,0,490517,434944,0
31313_424,False,0,0,12,0,0,24,19064,0,490753,434931,0
31313_425,False,0,0,0,0,0,64,18715,0,491229,434776,0
31313_426,False,0,0,0,0,0,67,18518,0,491308,434891,0
31313_427,False,0,0,0,0,0,71,18154,0,491443,435116,0
31313_428,False,0,0,6,0,0,61,17826,0,492101,434790,0
31313_429,False,0,0,3,0,0,87,17537,0,492839,434318,0
31313_430,False,0,0,19,0,0,92,17253,0,492646,434774,0
31313_431,False,0,0,34,0,0,109,17026,0,492646,434969,0
31313_432,False,0,0,102,0,0,152,16811,0,492820,434899,0
31313_433,False,0,0,65,0,0,131,16598,0,493568,434422,0
31313_434,False,0,0,6,0,0,164,16298,0,493454,434862,0
31313_435,False,0,0,0,0,0,181,15963,0,493990,434650,0
31313_436,False,0,0,0,0,0,166,15580,0,494505,434533,0
31313_437,False,0,0,0,0,0,187,15141,0,495046,434410,0
31313_438,False,0,0,0,0,0,180,14943,0,495056,434605,0
31313_439,False,0,0,0,0,0,165,14536,0,495374,434709,0
31313_440,False,0,0,0,0,0,166,14220,0,495639,434759,0
31313_441,False,0,0,0,0,0,124,13956,0,496064,434640,0
31313_442,False,0,0,0,0,0,120,13564,0,496138,434962,0
31313_443,False,0,0,0,0,0,107,13250,0,495790,435637,0
31313_444,False,0,0,0,0,0,112,12879,0,496590,435203,0
31313_445,False,0,0,0,0,0,116,12469,0,496894,435305,0
31313_446,False,0,0,0,0,0,160,12085,0,497719,434820,0
31313_447,False,0,0,0,0,0,135,11400,0,497737,435512,0
31313_448,False,0,0,0,0,0,126,11321,0,497471,435866,0
31313_449,False,0,0,0,0,0,102,10967,0,497341,436374,0
31313_450,False,0,0,0,0,0,97,10871,0,497861,435955,0
31313_451,False,0,0,0,0,0,113,10509,0,498551,435611,0
31313_452,False,0,0,0,0,0,97,10099,0,498103,436485,0
31313_453,False,0,0,0,0,0,22,9609,0,498315,436838,0
31313_454,False,0,0,0,0,0,0,9313,0,498109,437362,0
31313_455,False,0,0,0,0,0,0,8907,0,498736,437141,0
31313_456,False,0,0,0,0,0,0,8548,0,499324,436912,0
31313_457,False,0,0,0,0,0,0,8183,0,499402,437199,0
31313_458,False,0,0,0,0,0,0,7862,0,500017,436905,0
31313_459,False,0,0,0,0,0,0,7361,0,500088,437335,0
31313_460,False,0,0,0,0,0,0,7004,0,500216,437564,0
31313_461,False,0,0,0,0,0,0,6663,0,500463,437658,0
31313_462,False,0,0,0,0,0,0,6256,0,500636,437892,0
31313_463,False,0,0,0,0,0,0,5971,0,500651,438162,0
31313_464,False,0,0,0,0,0,0,5667,0,500130,438987,0
31313_465,False,0,0,0,0,0,0,5360,0,500525,438899,0
31313_466,False,0,0,0,0,0,0,4924,0,500523,439337,0
31313_467,False,0,0,0,0,0,0,4696,0,500692,439396,0
31313_468,False,0,0,0,0,0,0,4408,0,500696,439680,0
31313_469,False,0,0,0,0,0,0,3986,0,501052,439746,0
31313_470,False,0,0,0,0,0,0,3575,0,501242,439967,0
31313_471,False,0,0,0,0,0,0,3381,0,500900,440503,0
31313_472,False,0,0,0,0,0,0,2961,0,501147,440676,0
31313_473,False,0,0,0,0,0,0,2663,0,500750,441371,0
31313_474,False,0,0,0,0,0,0,2390,0,501008,441386,0
31313_475,False,0,0,0,0,0,0,2176,0,501302,441306,0
31313_476,False,0,0,0,0,0,0,1814,0,500911,442059,0
31313_477,False,0,0,0,0,0,0,1640,0,500475,442669,0
31313_478,False,0,0,0,0,0,0,1444,0,500556,442784,0
31313_479,False,0,0,0,0,0,0,1356,0,500954,442474,0
31313_480,False,0,0,0,0,0,0,1512,0,500344,442928,0
31313_481,False,0,0,0,0,0,0,1333,0,499770,443681,0
31313_482,False,0,0,0,0,0,0,1276,0,500062,443446,0
31313_483,False,0,0,0,0,0,0,952,0,499694,444138,0
31313_484,False,4,0,0,0,0,0,1066,0,499725,443989,0
31313_485,False,0,0,0,0,0,0,1095,0,498474,445215,0
31313_486,False,0,0,0,0,0,0,796,0,498543,445445,0
31313_487,False,0,0,0,0,0,0,1444,0,497510,445830,0
31313_488,False,0,0,0,0,0,0,1914,0,496890,445980,0
31313_489,False,0,0,0,0,0,0,2108,0,496610,446066,0
31313_490,False,0,0,0,0,0,0,2011,0,495537,447236,0
31313_491,False,0,0,0,0,0,0,2102,0,495763,446919,0
31313_492,False,0,0,0,0,0,3,1721,0,495628,447432,0
31313_493,False,0,0,0,0,0,0,1639,0,495252,447893,0
31313_494,False,0,0,3,0,0,15,1436,0,494954,448376,0
31313_495,False,0,0,0,0,0,23,1845,0,493837,449079,0
31313_496,False,0,0,0,0,0,0,1634,0,493829,449321,0
31313_497,False,0,0,17,0,0,3,1369,0,493510,449885,0
31313_498,False,0,0,0,0,0,30,1210,0,493640,449904,0
31313_499,False,0,0,0,0,0,0,925,0,493176,450683,0
31313_500,False,0,0,0,0,0,21,689,0,492796,451278,0
31313_501,False,0,0,0,0,0,46,204,0,492666,451868,0
31313_502,False,0,0,0,0,0,93,181,0,492201,452309,0
31313_503,False,0,0,0,0,0,90,29,0,491695,452970,0
31313_504,False,0,0,0,0,0,103,0,0,491209,453472,0
31313_505,False,0,0,0,0,0,99,0,0,490998,453687,0
31313_506,False,0,0,0,0,0,121,0,0,489929,454734,0
31313_507,False,0,0,0,0,0,119,4,0,489717,454944,0
31313_508,False,0,0,0,0,0,145,0,0,489566,455073,0
31313_509,False,0,0,0,0,0,143,0,0,489010,455631,0
31313_510,False,0,0,0,0,0,139,0,0,487969,456676,0
31313_511,False,0,0,0,0,0,173,0,0,487714,456897,0
31313_512,False,0,0,0,0,0,182,0,0,487277,457325,0
31313_513,False,0,0,0,0,0,191,0,0,486859,457734,0
31313_514,False,0,0,0,0,0,156,0,0,486504,458124,0
31313_515,False,0,0,0,0,0,156,0,0,485368,459260,0
31313_516,False,0,0,0,0,0,177,0,0,484529,460078,0
31313_517,False,0,0,0,0,0,273,0,0,484168,460343,0
31313_518,False,0,0,0,0,0,322,0,0,483327,461135,0
31313_519,False,0,0,0,0,0,463,0,0,482681,461640,0
31313_520,False,0,0,0,0,0,586,0,0,481909,462289,0
31313_521,False,0,0,0,0,0,634,0,0,481268,462882,0
31313_522,False,0,0,0,0,0,686,0,0,480111,463987,0
31313_523,False,0,0,0,0,8,623,0,0,479655,464498,0
31313_524,False,0,0,0,0,0,672,0,0,479347,464765,0
31313_525,False,0,0,0,0,0,615,0,0,479391,464778,0
31313_526,False,0,0,0,0,0,621,0,0,478258,465905,0
31313_527,False,0,0,0,0,0,722,0,0,476976,467086,0
31313_528,False,0,0,0,0,0,773,0,0,476196,467815,0
31313_529,False,0,0,0,0,0,798,0,0,475639,468347,0
31313_530,False,0,0,0,0,0,884,0,0,475054,468846,0
31313_531,False,0,0,0,0,0,1011,0,0,474260,469513,0
31313_532,False,0,0,0,0,0,937,0,0,473446,470401,0
31313_533,False,0,0,0,0,0,909,0,0,472769,471106,0
31313_534,False,0,0,0,0,0,946,0,0,471326,472512,0
31313_535,False,0,0,0,0,0,982,0,0,470774,473028,0
31313_536,False,0,0,0,0,0,953,0,0,470382,473449,0
31313_537,False,0,0,0,0,0,961,0,0,469903,473920,0
31313_538,False,0,0,0,0,8,946,0,0,468849,474981,0
31313_539,False,0,0,0,0,0,1007,0,0,468144,475633,0
31313_540,False,0,0,0,0,0,963,0,0,467440,476381,0
31313_541,False,0,0,0,0,0,936,0,0,466363,477485,0
31313_542,False,0,0,0,0,0,942,0,0,465476,478366,0
31313_543,False,0,0,0,0,0,1031,0,0,464719,479034,0
31313_544,False,0,0,0,0,0,1142,0,0,463605,480037,0
31313_545,False,0,0,0,0,0,1113,77,0,463152,480442,0
31313_546,False,0,0,0,0,0,1144,0,0,462223,481417,0
31313_547,False,0,0,0,0,0,1198,0,0,461331,482255,0
31313_548,False,0,0,0,0,0,1219,55,0,460823,482687,0
31313_549,False,0,0,0,0,1,1110,0,0,459900,483773,0
31313_550,False,0,0,0,0,106,1160,0,0,458658,484860,0
31313_551,False,0,0,0,0,281,1212,27,0,457821,485443,0
31313_552,False,0,0,0,0,287,1155,426,0,456535,486381,0
31313_553,False,0,0,0,0,0,1081,652,0,455531,487520,0
31313_554,False,0,0,0,0,0,1115,1089,0,453670,488910,0
31313_555,False,0,0,0,0,32,1063,888,0,452987,489814,0
31313_556,False,0,0,0,0,25,1024,864,0,452542,490329,0
31313_557,False,0,0,0,0,183,1095,837,0,452250,490419,0
31313_558,False,0,0,0,0,351,1112,733,0,451406,491182,0
31313_559,False,0,0,0,0,0,1163,1281,0,449727,492613,0
31313_560,False,0,0,0,0,418,1190,745,0,448668,493763,0
31313_561,False,0,0,0,0,637,1119,412,0,448151,494465,0
31313_562,False,0,0,0,0,681,1150,322,0,447008,495623,0
31313_563,False,0,0,0,0,630,1102,630,0,445880,496542,0
31313_564,False,0,0,0,0,700,1127,723,0,444907,497327,0
31313_565,False,0,0,0,0,746,1085,23,0,444523,498407,0
31313_566,False,0,0,0,0,731,1078,0,0,443124,499851,0
31313_567,False,0,0,0,0,727,1108,0,0,441830,501119,0
31313_568,False,0,0,0,0,735,1070,0,0,440773,502206,0
31313_569,False,0,0,0,0,706,872,0,0,439373,503833,0
31313_570,False,0,0,0,0,707,863,0,0,438144,505070,0
31313_571,False,0,0,0,0,700,870,0,0,437238,505976,0
31313_572,False,0,0,0,0,697,876,0,0,436459,506752,0
31313_573,False,0,0,0,0,692,741,0,0,435507,507844,0
31313_574,False,0,0,0,0,687,698,36,0,434147,509216,0
31313_575,False,0,0,0,0,639,705,0,0,433288,510152,0
31313_576,False,0,0,0,0,655,708,0,0,432785,510636,0
31313_577,False,0,0,0,0,630,634,0,0,430400,513120,0
31313_578,False,0,0,0,0,660,710,0,0,428977,514437,0
31313_579,False,0,0,0,0,649,778,0,0,428638,514719,0
31313_580,False,0,0,0,0,657,733,0,0,427328,516066,0
31313_581,False,0,0,0,0,629,712,0,0,425726,517717,0
31313_582,False,0,0,0,0,622,632,0,0,424830,518700,0
31313_583,False,0,0,0,0,605,598,0,0,423910,519671,0
31313_584,False,0,0,0,0,583,574,0,0,422604,521023,0
31313_585,False,0,0,0,0,581,653,0,0,420635,522915,0
31313_586,False,0,0,0,0,576,660,0,0,420202,523346,0
31313_587,False,0,0,0,0,596,590,0,0,418819,524779,0
31313_588,False,0,0,0,0,566,499,0,0,417787,525932,0
31313_589,False,0,0,0,0,558,443,0,0,417225,526558,0
31313_590,False,0,0,0,2,537,367,0,0,415732,528146,0
31313_591,False,0,0,0,0,543,262,0,0,414416,529563,0
31313_592,False,0,0,0,12,536,274,0,0,412429,531533,0
31313_593,False,0,0,0,13,513,250,0,0,411629,532379,0
31313_594,False,0,0,0,5,530,267,0,0,410136,533846,0
31313_595,False,0,0,0,0,517,187,0,0,408464,535616,0
31313_596,False,0,0,0,0,532,38,0,0,407192,537022,0
31313_597,False,0,0,0,10,552,0,32,0,405656,538534,0
31313_598,False,0,0,0,29,539,1,0,0,404386,539829,0
31313_599,False,0,0,0,4,532,0,0,0,403307,540941,0
31313_600,False,0,0,0,29,510,0,0,0,401465,542780,0
31313_601,False,0,0,0,30,534,0,0,0,400468,543752,0
31313_602,False,0,0,0,3,562,0,0,0,399170,545049,0
31313_603,False,0,0,0,0,552,0,0,0,397264,546968,0
31313_604,False,0,0,0,14,539,0,0,0,395746,548485,0
31313_605,False,0,0,0,6,563,0,0,0,394724,549491,0
31313_606,False,0,0,0,0,538,0,0,0,393331,550915,0
31313_607,False,0,0,0,0,537,0,0,0,391893,552354,0
31313_608,False,0,0,0,3,515,0,0,0,390424,553842,0
31313_609,False,0,0,0,0,527,0,0,0,389267,554990,0
31313_610,False,0,0,0,0,536,0,0,0,387313,556935,0
31313_611,False,0,0,0,0,530,0,0,0,385159,559095,0
31313_612,False,0,0,0,4,524,0,0,0,383997,560259,0
31313_613,False,0,0,0,0,538,0,0,0,382419,561827,0
31313_614,False,0,0,0,2,546,0,0,0,380649,563587,0
31313_615,False,0,0,0,7,545,0,0,0,378558,565674,0
31313_616,False,0,0,0,50,516,0,0,0,377384,566834,0
31313_617,False,0,0,0,5,547,0,0,0,376119,568113,0
31313_618,False,0,0,0,0,543,0,0,0,374021,570220,0
31313_619,False,0,0,0,1,537,0,0,0,372239,572007,0
31313_620,False,0,0,0,33,501,0,0,0,371327,572923,0
31313_621,False,0,0,0,75,463,0,0,0,368835,575411,0
31313_622,False,0,0,0,101,431,0,0,0,366604,577648,0
31313_623,False,0,0,0,131,416,0,0,0,365255,578982,0
31313_624,False,0,0,0,88,459,71,0,0,363314,580852,0
31313_625,False,0,0,0,29,532,144,1,0,361866,582212,0
31313_626,False,0,0,0,14,563,199,0,0,360007,584001,0
